SalesOrderID,OrderDate,CustomerID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue
64810,2025-01-22 00:00:00,25168,4,38.88,3.1104,0.972,42.9624
64811,2025-01-22 00:00:00,25043,4,161.59,12.9272,4.0398,178.557
64812,2025-01-22 00:00:00,21751,4,49.97,3.9976,1.2493,55.2169
64813,2025-01-22 00:00:00,15478,6,14.98,1.1984,0.3745,16.5529
64814,2025-01-22 00:00:00,12880,6,94.48,7.5584,2.362,104.4004
64815,2025-01-22 00:00:00,21706,1,99.96,7.9968,2.499,110.4558
64816,2025-01-22 00:00:00,19637,1,78.98,6.3184,1.9745,87.2729
64817,2025-01-22 00:00:00,26269,6,13.98,1.1184,0.3495,15.4479
64818,2025-01-22 00:00:00,18761,4,13.98,1.1184,0.3495,15.4479
64819,2025-01-22 00:00:00,24487,6,4.99,0.3992,0.1248,5.514
64820,2025-01-22 00:00:00,16913,1,13.98,1.1184,0.3495,15.4479
64821,2025-01-22 00:00:00,13479,4,75.97,6.0776,1.8993,83.9469
64822,2025-01-22 00:00:00,15671,10,24.27,1.9416,0.6068,26.8184
64823,2025-01-22 00:00:00,28440,7,38.88,3.1104,0.972,42.9624
64824,2025-01-22 00:00:00,16508,7,83.97,6.7176,2.0993,92.7869
64825,2025-01-22 00:00:00,19370,7,4.99,0.3992,0.1248,5.514
64826,2025-01-22 00:00:00,18020,8,39.22,3.1376,0.9805,43.3381
64827,2025-01-22 00:00:00,26880,8,23.78,1.9024,0.5945,26.2769
64828,2025-01-22 00:00:00,26370,8,23.78,1.9024,0.5945,26.2769
64829,2025-01-22 00:00:00,28909,7,7.28,0.5824,0.182,8.0444
64830,2025-01-22 00:00:00,12168,1,64.93,5.1944,1.6233,71.7477
64831,2025-01-22 00:00:00,12767,1,35,2.8,0.875,38.675
64832,2025-01-22 00:00:00,14093,4,30.97,2.4776,0.7743,34.2219
64833,2025-01-22 00:00:00,12399,8,58.96,4.7168,1.474,65.1508
64834,2025-01-22 00:00:00,14728,1,863.97,69.1176,21.5993,954.6869
64835,2025-01-22 00:00:00,14647,4,889.47,71.1576,22.2368,982.8644
64836,2025-01-22 00:00:00,19739,4,614.96,49.1968,15.374,679.5308
64837,2025-01-22 00:00:00,13705,1,574.98,45.9984,14.3745,635.3529
64838,2025-01-22 00:00:00,15350,1,2362.27,188.9816,59.0568,2610.3084
64839,2025-01-22 00:00:00,15411,4,2344.96,187.5968,58.624,2591.1808
64840,2025-01-22 00:00:00,25613,7,1249.84,99.9872,31.246,1381.0732
64841,2025-01-22 00:00:00,15086,7,2407.04,192.5632,60.176,2659.7792
64842,2025-01-22 00:00:00,14200,7,2453.04,196.2432,61.326,2710.6092
64843,2025-01-22 00:00:00,25249,9,1169.46,93.5568,29.2365,1292.2533
64844,2025-01-22 00:00:00,18245,9,2443.35,195.468,61.0838,2699.9018
64845,2025-01-22 00:00:00,20627,9,2466.32,197.3056,61.658,2725.2836
64846,2025-01-22 00:00:00,26090,4,2419.06,193.5248,60.4765,2673.0613
64847,2025-01-22 00:00:00,20750,4,1184.46,94.7568,29.6115,1308.8283
64848,2025-01-22 00:00:00,24058,10,1164.47,93.1576,29.1118,1286.7394
64849,2025-01-22 00:00:00,11908,9,2384.07,190.7256,59.6018,2634.3974
64850,2025-01-22 00:00:00,11914,9,2460.99,196.8792,61.5248,2719.394
64851,2025-01-22 00:00:00,11963,9,2398.05,191.844,59.9513,2649.8453
64852,2025-01-22 00:00:00,11994,9,2419.06,193.5248,60.4765,2673.0613
64853,2025-01-22 00:00:00,14310,9,764.28,61.1424,19.107,844.5294
64854,2025-01-23 00:00:00,20620,9,2466.32,197.3056,61.658,2725.2836
64855,2025-01-23 00:00:00,19673,9,37.29,2.9832,0.9323,41.2055
64856,2025-01-23 00:00:00,22147,9,69.99,5.5992,1.7498,77.339
64857,2025-01-23 00:00:00,25128,9,60.47,4.8376,1.5118,66.8194
64858,2025-01-23 00:00:00,14278,9,49.99,3.9992,1.2498,55.239
64859,2025-01-23 00:00:00,15031,9,8.99,0.7192,0.2248,9.934
64860,2025-01-23 00:00:00,17324,9,8.99,0.7192,0.2248,9.934
64861,2025-01-23 00:00:00,17932,7,1764.96,141.1968,44.124,1950.2808
64862,2025-01-23 00:00:00,21037,8,843.97,67.5176,21.0993,932.5869
64863,2025-01-23 00:00:00,14154,7,836.44,66.9152,20.911,924.2662
64864,2025-01-23 00:00:00,13689,10,2319.99,185.5992,57.9998,2563.589
64865,2025-01-23 00:00:00,16203,7,2297.28,183.7824,57.432,2538.4944
64866,2025-01-23 00:00:00,29210,1,27.28,2.1824,0.682,30.1444
64867,2025-01-23 00:00:00,28029,4,39.98,3.1984,0.9995,44.1779
64868,2025-01-23 00:00:00,15488,6,100.09,8.0072,2.5023,110.5995
64869,2025-01-23 00:00:00,24728,4,57.09,4.5672,1.4273,63.0845
64870,2025-01-23 00:00:00,22967,1,69.97,5.5976,1.7493,77.3169
64871,2025-01-23 00:00:00,12106,6,69.99,5.5992,1.7498,77.339
64872,2025-01-23 00:00:00,19134,4,69.99,5.5992,1.7498,77.339
64873,2025-01-23 00:00:00,17688,1,4.99,0.3992,0.1248,5.514
64874,2025-01-23 00:00:00,17408,4,4.99,0.3992,0.1248,5.514
64875,2025-01-23 00:00:00,25885,6,59.98,4.7984,1.4995,66.2779
64876,2025-01-23 00:00:00,17487,1,7.28,0.5824,0.182,8.0444
64877,2025-01-23 00:00:00,16715,4,7.28,0.5824,0.182,8.0444
64878,2025-01-23 00:00:00,13739,1,71.97,5.7576,1.7993,79.5269
64879,2025-01-23 00:00:00,28538,8,36.27,2.9016,0.9068,40.0784
64880,2025-01-23 00:00:00,20840,7,3.99,0.3192,0.0998,4.409
64881,2025-01-23 00:00:00,14199,10,68.97,5.5176,1.7243,76.2119
64882,2025-01-23 00:00:00,29430,8,28.99,2.3192,0.7248,32.034
64883,2025-01-23 00:00:00,12085,1,99.47,7.9576,2.4868,109.9144
64884,2025-01-23 00:00:00,14871,6,848.47,67.8776,21.2118,937.5594
64885,2025-01-23 00:00:00,19813,1,539.99,43.1992,13.4998,596.689
64886,2025-01-23 00:00:00,15987,1,621.96,49.7568,15.549,687.2658
64887,2025-01-23 00:00:00,25821,9,1179.97,94.3976,29.4993,1303.8669
64888,2025-01-23 00:00:00,20623,9,2514.93,201.1944,62.8733,2778.9977
64889,2025-01-23 00:00:00,22251,6,2393.06,191.4448,59.8265,2644.3313
64890,2025-01-23 00:00:00,26325,1,2407.04,192.5632,60.176,2659.7792
64891,2025-01-23 00:00:00,23028,4,600.46,48.0368,15.0115,663.5083
64892,2025-01-23 00:00:00,20646,1,1197.97,95.8376,29.9493,1323.7569
64893,2025-01-23 00:00:00,20793,7,1205.47,96.4376,30.1368,1332.0444
64894,2025-01-23 00:00:00,27132,10,571.72,45.7376,14.293,631.7506
64895,2025-01-23 00:00:00,13560,8,539.99,43.1992,13.4998,596.689
64896,2025-01-23 00:00:00,11915,9,2398.05,191.844,59.9513,2649.8453
64897,2025-01-24 00:00:00,16206,8,2340.94,187.2752,58.5235,2586.7387
64898,2025-01-24 00:00:00,21554,9,74.98,5.9984,1.8745,82.8529
64899,2025-01-24 00:00:00,15019,9,63.97,5.1176,1.5993,70.6869
64900,2025-01-24 00:00:00,21376,9,4.99,0.3992,0.1248,5.514
64901,2025-01-24 00:00:00,13047,9,123.98,9.9184,3.0995,136.9979
64902,2025-01-24 00:00:00,14318,9,74.48,5.9584,1.862,82.3004
64903,2025-01-24 00:00:00,19955,9,142.97,11.4376,3.5743,157.9819
64904,2025-01-24 00:00:00,17959,10,567.27,45.3816,14.1818,626.8334
64905,2025-01-24 00:00:00,16451,8,2451.3,196.104,61.2825,2708.6865
64906,2025-01-24 00:00:00,17968,10,599.98,47.9984,14.9995,662.9779
64907,2025-01-24 00:00:00,29270,1,11.94,0.9552,0.2985,13.1937
64908,2025-01-24 00:00:00,28972,1,63.97,5.1176,1.5993,70.6869
64909,2025-01-24 00:00:00,25862,4,64.97,5.1976,1.6243,71.7919
64910,2025-01-24 00:00:00,24442,5,82.59,6.6072,2.0648,91.262
64911,2025-01-24 00:00:00,23890,4,32.28,2.5824,0.807,35.6694
64912,2025-01-24 00:00:00,14906,6,68.97,5.5176,1.7243,76.2119
64913,2025-01-24 00:00:00,21236,1,77.92,6.2336,1.948,86.1016
64914,2025-01-24 00:00:00,19871,1,69.99,5.5992,1.7498,77.339
64915,2025-01-24 00:00:00,20390,1,14.98,1.1984,0.3745,16.5529
64916,2025-01-24 00:00:00,19663,1,69.99,5.5992,1.7498,77.339
64917,2025-01-24 00:00:00,17395,4,4.99,0.3992,0.1248,5.514
64918,2025-01-24 00:00:00,16985,1,13.98,1.1184,0.3495,15.4479
64919,2025-01-24 00:00:00,20441,6,39.98,3.1984,0.9995,44.1779
64920,2025-01-24 00:00:00,26074,6,7.28,0.5824,0.182,8.0444
64921,2025-01-24 00:00:00,16386,10,89.97,7.1976,2.2493,99.4169
64922,2025-01-24 00:00:00,13825,7,37.29,2.9832,0.9323,41.2055
64923,2025-01-24 00:00:00,17835,10,64.97,5.1976,1.6243,71.7919
64924,2025-01-24 00:00:00,19372,7,29.48,2.3584,0.737,32.5754
64925,2025-01-24 00:00:00,19355,10,24.99,1.9992,0.6248,27.614
64926,2025-01-24 00:00:00,16564,10,7.28,0.5824,0.182,8.0444
64927,2025-01-24 00:00:00,13732,6,35,2.8,0.875,38.675
64928,2025-01-24 00:00:00,12424,1,99.47,7.9576,2.4868,109.9144
64929,2025-01-24 00:00:00,15500,4,2370.96,189.6768,59.274,2619.9108
64930,2025-01-24 00:00:00,12446,4,2366.46,189.3168,59.1615,2614.9383
64931,2025-01-24 00:00:00,15195,4,2371.96,189.7568,59.299,2621.0158
64932,2025-01-24 00:00:00,28501,8,786.33,62.9064,19.6583,868.8947
64933,2025-01-24 00:00:00,27123,7,777.34,62.1872,19.4335,858.9607
64934,2025-01-24 00:00:00,23645,9,1754.98,140.3984,43.8745,1939.2529
64935,2025-01-24 00:00:00,15040,9,1735.98,138.8784,43.3995,1918.2579
64936,2025-01-24 00:00:00,15035,9,1700.99,136.0792,42.5248,1879.594
64937,2025-01-24 00:00:00,25222,9,1120.49,89.6392,28.0123,1238.1415
64938,2025-01-24 00:00:00,25235,9,1155.48,92.4384,28.887,1276.8054
64939,2025-01-24 00:00:00,13960,9,2322.28,185.7824,58.057,2566.1194
64940,2025-01-24 00:00:00,26624,1,777.34,62.1872,19.4335,858.9607
64941,2025-01-24 00:00:00,18650,4,561.48,44.9184,14.037,620.4354
64942,2025-01-24 00:00:00,22892,4,561.48,44.9184,14.037,620.4354
64943,2025-01-24 00:00:00,22993,4,565.47,45.2376,14.1368,624.8444
64944,2025-01-24 00:00:00,21139,1,1735.98,138.8784,43.3995,1918.2579
64945,2025-01-24 00:00:00,13685,8,565.47,45.2376,14.1368,624.8444
64946,2025-01-24 00:00:00,15695,10,2406,192.48,60.15,2658.63
64947,2025-01-24 00:00:00,11976,9,2393.06,191.4448,59.8265,2644.3313
64948,2025-01-25 00:00:00,11822,4,49.99,3.9992,1.2498,55.239
64949,2025-01-25 00:00:00,11211,6,34.99,2.7992,0.8748,38.664
64950,2025-01-25 00:00:00,11330,6,34.99,2.7992,0.8748,38.664
64951,2025-01-25 00:00:00,13180,1,120,9.6,3,132.6
64952,2025-01-25 00:00:00,15581,9,63.97,5.1176,1.5993,70.6869
64953,2025-01-25 00:00:00,14313,9,63.97,5.1176,1.5993,70.6869
64954,2025-01-25 00:00:00,21196,9,34.98,2.7984,0.8745,38.6529
64955,2025-01-25 00:00:00,19624,9,23.78,1.9024,0.5945,26.2769
64956,2025-01-25 00:00:00,28718,9,67.97,5.4376,1.6993,75.1069
64957,2025-01-25 00:00:00,22911,9,39.98,3.1984,0.9995,44.1779
64958,2025-01-25 00:00:00,22955,9,13.98,1.1184,0.3495,15.4479
64959,2025-01-25 00:00:00,25017,9,14.98,1.1984,0.3745,16.5529
64960,2025-01-25 00:00:00,16614,9,38.88,3.1104,0.972,42.9624
64961,2025-01-25 00:00:00,17067,9,49.99,3.9992,1.2498,55.239
64962,2025-01-25 00:00:00,18221,9,8.99,0.7192,0.2248,9.934
64963,2025-01-25 00:00:00,17220,8,2340.23,187.2184,58.5058,2585.9542
64964,2025-01-25 00:00:00,11689,1,53.99,4.3192,1.3498,59.659
64965,2025-01-25 00:00:00,29272,4,38.98,3.1184,0.9745,43.0729
64966,2025-01-25 00:00:00,29273,4,63.47,5.0776,1.5868,70.1344
64967,2025-01-25 00:00:00,28280,1,4.99,0.3992,0.1248,5.514
64968,2025-01-25 00:00:00,26779,4,25.48,2.0384,0.637,28.1554
64969,2025-01-25 00:00:00,26459,1,64.97,5.1976,1.6243,71.7919
64970,2025-01-25 00:00:00,26448,1,21.49,1.7192,0.5373,23.7465
64971,2025-01-25 00:00:00,26519,4,29.98,2.3984,0.7495,33.1279
64972,2025-01-25 00:00:00,11833,6,86.58,6.9264,2.1645,95.6709
64973,2025-01-25 00:00:00,12928,6,43.97,3.5176,1.0993,48.5869
64974,2025-01-25 00:00:00,21718,4,22.93,1.8344,0.5733,25.3377
64975,2025-01-25 00:00:00,15874,6,69.97,5.5976,1.7493,77.3169
64976,2025-01-25 00:00:00,21578,1,17.27,1.3816,0.4318,19.0834
64977,2025-01-25 00:00:00,19806,4,119.98,9.5984,2.9995,132.5779
64978,2025-01-25 00:00:00,15943,6,128.97,10.3176,3.2243,142.5119
64979,2025-01-25 00:00:00,22882,6,101.45,8.116,2.5363,112.1023
64980,2025-01-25 00:00:00,15415,1,89.97,7.1976,2.2493,99.4169
64981,2025-01-25 00:00:00,23553,6,4.99,0.3992,0.1248,5.514
64982,2025-01-25 00:00:00,17658,4,7.28,0.5824,0.182,8.0444
64983,2025-01-25 00:00:00,22141,6,166.28,13.3024,4.157,183.7394
64984,2025-01-25 00:00:00,14476,1,7.28,0.5824,0.182,8.0444
64985,2025-01-25 00:00:00,14004,4,56.97,4.5576,1.4243,62.9519
64986,2025-01-25 00:00:00,16357,4,4.99,0.3992,0.1248,5.514
64987,2025-01-25 00:00:00,14817,10,63.97,5.1176,1.5993,70.6869
64988,2025-01-25 00:00:00,17883,7,78.96,6.3168,1.974,87.2508
64989,2025-01-25 00:00:00,23985,10,39.98,3.1984,0.9995,44.1779
64990,2025-01-25 00:00:00,18029,8,82.97,6.6376,2.0743,91.6819
64991,2025-01-25 00:00:00,27935,7,113.96,9.1168,2.849,125.9258
64992,2025-01-25 00:00:00,19483,10,33.98,2.7184,0.8495,37.5479
64993,2025-01-25 00:00:00,28738,10,60.47,4.8376,1.5118,66.8194
64994,2025-01-25 00:00:00,11170,1,59.27,4.7416,1.4818,65.4934
64995,2025-01-25 00:00:00,16243,6,21.98,1.7584,0.5495,24.2879
64996,2025-01-25 00:00:00,14765,6,74.98,5.9984,1.8745,82.8529
64997,2025-01-25 00:00:00,12794,1,21.98,1.7584,0.5495,24.2879
64998,2025-01-25 00:00:00,15517,4,2329.99,186.3992,58.2498,2574.639
64999,2025-01-25 00:00:00,15484,4,2396.96,191.7568,59.924,2648.6408
65000,2025-01-25 00:00:00,16678,6,2419.96,193.5968,60.499,2674.0558
65001,2025-01-25 00:00:00,12774,4,2364.96,189.1968,59.124,2613.2808
65002,2025-01-25 00:00:00,15396,1,2364.96,189.1968,59.124,2613.2808
65003,2025-01-25 00:00:00,15399,4,2365.23,189.2184,59.1308,2613.5792
65004,2025-01-25 00:00:00,15062,10,751.34,60.1072,18.7835,830.2307
65005,2025-01-25 00:00:00,15038,9,1700.99,136.0792,42.5248,1879.594
65006,2025-01-25 00:00:00,23649,9,1763.97,141.1176,44.0993,1949.1869
65007,2025-01-25 00:00:00,25294,9,1183.47,94.6776,29.5868,1307.7344
65008,2025-01-25 00:00:00,17736,9,1164.47,93.1576,29.1118,1286.7394
65009,2025-01-25 00:00:00,20624,9,2443.35,195.468,61.0838,2699.9018
65010,2025-01-25 00:00:00,14033,9,2294.99,183.5992,57.3748,2535.964
65011,2025-01-25 00:00:00,29236,4,751.34,60.1072,18.7835,830.2307
65012,2025-01-25 00:00:00,26116,1,2419.06,193.5248,60.4765,2673.0613
65013,2025-01-25 00:00:00,26293,1,2406,192.48,60.15,2658.63
65014,2025-01-25 00:00:00,23328,4,2442.54,195.4032,61.0635,2699.0067
65015,2025-01-25 00:00:00,22268,6,2453.04,196.2432,61.326,2710.6092
65016,2025-01-25 00:00:00,22994,1,539.99,43.1992,13.4998,596.689
65017,2025-01-25 00:00:00,17148,6,1775.47,142.0376,44.3868,1961.8944
65018,2025-01-25 00:00:00,26929,10,588.96,47.1168,14.724,650.8008
65019,2025-01-25 00:00:00,22593,7,553.97,44.3176,13.8493,612.1369
65020,2025-01-25 00:00:00,14225,9,1249.84,99.9872,31.246,1381.0732
65021,2025-01-26 00:00:00,12499,8,2329.98,186.3984,58.2495,2574.6279
65022,2025-01-26 00:00:00,11121,9,35.23,2.8184,0.8808,38.9292
65023,2025-01-26 00:00:00,17296,9,63.97,5.1176,1.5993,70.6869
65024,2025-01-26 00:00:00,15235,9,117.96,9.4368,2.949,130.3458
65025,2025-01-26 00:00:00,19103,9,21.98,1.7584,0.5495,24.2879
65026,2025-01-26 00:00:00,21184,9,74.98,5.9984,1.8745,82.8529
65027,2025-01-26 00:00:00,25809,9,21.49,1.7192,0.5373,23.7465
65028,2025-01-26 00:00:00,14069,9,49.99,3.9992,1.2498,55.239
65029,2025-01-26 00:00:00,18298,9,2.29,0.1832,0.0573,2.5305
65030,2025-01-26 00:00:00,18704,9,2.29,0.1832,0.0573,2.5305
65031,2025-01-26 00:00:00,15064,7,548.98,43.9184,13.7245,606.6229
65032,2025-01-26 00:00:00,16196,8,2341.97,187.3576,58.5493,2587.8769
65033,2025-01-26 00:00:00,15627,8,2363.97,189.1176,59.0993,2612.1869
65034,2025-01-26 00:00:00,16587,8,2398.97,191.9176,59.9743,2650.8619
65035,2025-01-26 00:00:00,11744,4,34.99,2.7992,0.8748,38.664
65036,2025-01-26 00:00:00,11627,4,10.24,0.8192,0.256,11.3152
65037,2025-01-26 00:00:00,28227,1,60.47,4.8376,1.5118,66.8194
65038,2025-01-26 00:00:00,11200,6,68.97,5.5176,1.7243,76.2119
65039,2025-01-26 00:00:00,25914,1,37.93,3.0344,0.9483,41.9127
65040,2025-01-26 00:00:00,25841,4,64.97,5.1976,1.6243,71.7919
65041,2025-01-26 00:00:00,22083,4,154.98,12.3984,3.8745,171.2529
65042,2025-01-26 00:00:00,14084,6,14.98,1.1984,0.3745,16.5529
65043,2025-01-26 00:00:00,28341,6,128.97,10.3176,3.2243,142.5119
65044,2025-01-26 00:00:00,15386,1,4.99,0.3992,0.1248,5.514
65045,2025-01-26 00:00:00,19751,6,4.99,0.3992,0.1248,5.514
65046,2025-01-26 00:00:00,13881,1,71.97,5.7576,1.7993,79.5269
65047,2025-01-26 00:00:00,17219,7,35,2.8,0.875,38.675
65048,2025-01-26 00:00:00,20809,10,32.28,2.5824,0.807,35.6694
65049,2025-01-26 00:00:00,19900,8,27.28,2.1824,0.682,30.1444
65050,2025-01-26 00:00:00,17931,7,29.99,2.3992,0.7498,33.139
65051,2025-01-26 00:00:00,22589,10,4.99,0.3992,0.1248,5.514
65052,2025-01-26 00:00:00,22622,10,58.98,4.7184,1.4745,65.1729
65053,2025-01-26 00:00:00,21839,10,92.48,7.3984,2.312,102.1904
65054,2025-01-26 00:00:00,20585,10,32.27,2.5816,0.8068,35.6584
65055,2025-01-26 00:00:00,14862,10,32.28,2.5824,0.807,35.6694
65056,2025-01-26 00:00:00,22499,7,23.78,1.9024,0.5945,26.2769
65057,2025-01-26 00:00:00,25518,7,39.98,3.1984,0.9995,44.1779
65058,2025-01-26 00:00:00,12964,6,35,2.8,0.875,38.675
65059,2025-01-26 00:00:00,11373,8,38.47,3.0776,0.9618,42.5094
65060,2025-01-26 00:00:00,14652,4,828.97,66.3176,20.7243,916.0119
65061,2025-01-26 00:00:00,18943,1,902.98,72.2384,22.5745,997.7929
65062,2025-01-26 00:00:00,19812,4,589.96,47.1968,14.749,651.9058
65063,2025-01-26 00:00:00,15499,1,2439.99,195.1992,60.9998,2696.189
65064,2025-01-26 00:00:00,15193,4,2426.94,194.1552,60.6735,2681.7687
65065,2025-01-26 00:00:00,15394,4,2351.96,188.1568,58.799,2598.9158
65066,2025-01-26 00:00:00,14427,10,2398.05,191.844,59.9513,2649.8453
65067,2025-01-26 00:00:00,21202,9,2451.3,196.104,61.2825,2708.6865
65068,2025-01-26 00:00:00,21203,9,2452.34,196.1872,61.3085,2709.8357
65069,2025-01-26 00:00:00,18268,9,2523.92,201.9136,63.098,2788.9316
65070,2025-01-26 00:00:00,14219,9,2457.95,196.636,61.4488,2716.0348
65071,2025-01-26 00:00:00,13964,9,2341.97,187.3576,58.5493,2587.8769
65072,2025-01-26 00:00:00,26083,4,2419.06,193.5248,60.4765,2673.0613
65073,2025-01-26 00:00:00,24688,4,2393.06,191.4448,59.8265,2644.3313
65074,2025-01-26 00:00:00,24761,4,2419.06,193.5248,60.4765,2673.0613
65075,2025-01-26 00:00:00,26320,4,2393.06,191.4448,59.8265,2644.3313
65076,2025-01-26 00:00:00,23135,4,553.97,44.3176,13.8493,612.1369
65077,2025-01-26 00:00:00,20685,4,1155.48,92.4384,28.887,1276.8054
65078,2025-01-26 00:00:00,20693,1,1155.48,92.4384,28.887,1276.8054
65079,2025-01-26 00:00:00,20701,4,1155.48,92.4384,28.887,1276.8054
65080,2025-01-26 00:00:00,17666,4,1735.98,138.8784,43.3995,1918.2579
65081,2025-01-26 00:00:00,20846,7,1174.48,93.9584,29.362,1297.8004
65082,2025-01-26 00:00:00,27928,10,1120.49,89.6392,28.0123,1238.1415
65083,2025-01-26 00:00:00,24104,10,1155.48,92.4384,28.887,1276.8054
65084,2025-01-26 00:00:00,23961,8,685.47,54.8376,17.1368,757.4444
65085,2025-01-26 00:00:00,22603,7,561.48,44.9184,14.037,620.4354
65086,2025-01-26 00:00:00,27781,10,574.98,45.9984,14.3745,635.3529
65087,2025-01-26 00:00:00,11986,9,2453.04,196.2432,61.326,2710.6092
65088,2025-01-26 00:00:00,29090,9,778.62,62.2896,19.4655,860.3751
65089,2025-01-27 00:00:00,30079,8,1466.01,125.658,39.2681,1630.9361
65090,2025-01-27 00:00:00,29812,8,98.774,7.9019,2.4694,109.1453
65091,2025-01-27 00:00:00,14221,9,32.27,2.5816,0.8068,35.6584
65092,2025-01-27 00:00:00,26034,9,21.49,1.7192,0.5373,23.7465
65093,2025-01-27 00:00:00,23087,9,39.98,3.1984,0.9995,44.1779
65094,2025-01-27 00:00:00,18712,9,2.29,0.1832,0.0573,2.5305
65095,2025-01-27 00:00:00,24208,7,1709.98,136.7984,42.7495,1889.5279
65096,2025-01-27 00:00:00,13551,10,2349.98,187.9984,58.7495,2596.7279
65097,2025-01-27 00:00:00,13691,10,2398.47,191.8776,59.9618,2650.3094
65098,2025-01-27 00:00:00,13687,10,2294.99,183.5992,57.3748,2535.964
65099,2025-01-27 00:00:00,11838,1,84.98,6.7984,2.1245,93.9029
65100,2025-01-27 00:00:00,11648,4,53.99,4.3192,1.3498,59.659
65101,2025-01-27 00:00:00,11190,4,6.28,0.5024,0.157,6.9394
65102,2025-01-27 00:00:00,11505,6,53.98,4.3184,1.3495,59.6479
65103,2025-01-27 00:00:00,11632,6,162.99,13.0392,4.0748,180.104
65104,2025-01-27 00:00:00,11283,4,2.29,0.1832,0.0573,2.5305
65105,2025-01-27 00:00:00,27505,4,25.48,2.0384,0.637,28.1554
65106,2025-01-27 00:00:00,26471,4,24.99,1.9992,0.6248,27.614
65107,2025-01-27 00:00:00,25933,4,49.48,3.9584,1.237,54.6754
65108,2025-01-27 00:00:00,24511,1,36.59,2.9272,0.9148,40.432
65109,2025-01-27 00:00:00,11769,6,94.46,7.5568,2.3615,104.3783
65110,2025-01-27 00:00:00,23025,1,29.99,2.3992,0.7498,33.139
65111,2025-01-27 00:00:00,20643,4,14.98,1.1984,0.3745,16.5529
65112,2025-01-27 00:00:00,19020,4,123.98,9.9184,3.0995,136.9979
65113,2025-01-27 00:00:00,16856,1,13.98,1.1184,0.3495,15.4479
65114,2025-01-27 00:00:00,16064,4,7.28,0.5824,0.182,8.0444
65115,2025-01-27 00:00:00,13835,7,36.96,2.9568,0.924,40.8408
65116,2025-01-27 00:00:00,15608,8,39.98,3.1984,0.9995,44.1779
65117,2025-01-27 00:00:00,20593,7,31.27,2.5016,0.7818,34.5534
65118,2025-01-27 00:00:00,18636,8,58.98,4.7184,1.4745,65.1729
65119,2025-01-27 00:00:00,27337,10,11.94,0.9552,0.2985,13.1937
65120,2025-01-27 00:00:00,26408,10,38.98,3.1184,0.9745,43.0729
65121,2025-01-27 00:00:00,22815,8,12.98,1.0384,0.3245,14.3429
65122,2025-01-27 00:00:00,26871,7,88.97,7.1176,2.2243,98.3119
65123,2025-01-27 00:00:00,23236,10,7.28,0.5824,0.182,8.0444
65124,2025-01-27 00:00:00,11182,1,42.28,3.3824,1.057,46.7194
65125,2025-01-27 00:00:00,11524,4,39.99,3.1992,0.9998,44.189
65126,2025-01-27 00:00:00,12528,1,71.97,5.7576,1.7993,79.5269
65127,2025-01-27 00:00:00,12138,1,111.96,8.9568,2.799,123.7158
65128,2025-01-27 00:00:00,13582,10,8.99,0.7192,0.2248,9.934
65129,2025-01-27 00:00:00,12465,10,49.99,3.9992,1.2498,55.239
65130,2025-01-27 00:00:00,11544,8,88.98,7.1184,2.2245,98.3229
65131,2025-01-27 00:00:00,19780,4,614.96,49.1968,15.374,679.5308
65132,2025-01-27 00:00:00,15303,4,2294.99,183.5992,57.3748,2535.964
65133,2025-01-27 00:00:00,16011,6,2407.42,192.5936,60.1855,2660.1991
65134,2025-01-27 00:00:00,28513,8,811.32,64.9056,20.283,896.5086
65135,2025-01-27 00:00:00,11351,10,2398.05,191.844,59.9513,2649.8453
65136,2025-01-27 00:00:00,28697,10,2452.04,196.1632,61.301,2709.5042
65137,2025-01-27 00:00:00,25600,7,1268.84,101.5072,31.721,1402.0682
65138,2025-01-27 00:00:00,20429,9,1799.48,143.9584,44.987,1988.4254
65139,2025-01-27 00:00:00,20284,9,1749.96,139.9968,43.749,1933.7058
65140,2025-01-27 00:00:00,25250,9,1184.46,94.7568,29.6115,1308.8283
65141,2025-01-27 00:00:00,25271,9,1155.48,92.4384,28.887,1276.8054
65142,2025-01-27 00:00:00,21167,9,2475.95,198.076,61.8988,2735.9248
65143,2025-01-27 00:00:00,11998,9,2337.27,186.9816,58.4318,2582.6834
65144,2025-01-27 00:00:00,14210,9,2334.97,186.7976,58.3743,2580.1419
65145,2025-01-27 00:00:00,26511,4,2393.06,191.4448,59.8265,2644.3313
65146,2025-01-27 00:00:00,26338,4,2419.06,193.5248,60.4765,2673.0613
65147,2025-01-27 00:00:00,26326,4,2393.06,191.4448,59.8265,2644.3313
65148,2025-01-27 00:00:00,20706,4,1759.97,140.7976,43.9993,1944.7669
65149,2025-01-27 00:00:00,18134,8,2393.06,191.4448,59.8265,2644.3313
65150,2025-01-27 00:00:00,11360,9,848.47,67.8776,21.2118,937.5594
65151,2025-01-28 00:00:00,30072,10,76.2,6.604,2.0638,84.8678
65152,2025-01-28 00:00:00,29592,2,11710.422,1122.1766,350.6802,13183.2788
65153,2025-01-28 00:00:00,29501,2,2428.476,233.6452,73.0141,2735.1353
65154,2025-01-28 00:00:00,30113,10,26709.588,2561.7505,800.547,30071.8855
65155,2025-01-28 00:00:00,29579,3,32798.562,3143.0737,982.2105,36923.8462
65156,2025-01-28 00:00:00,29714,6,30238.236,2902.3669,906.9897,34047.5926
